# Reference: Paur and Bass, 1985 Quadrennial Ozone Symposium, Halkidiki, Greece
# Comments : Compiled from data supplied by Michiel van Weele, KNMI, The Netherlands
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)**2) * 1.E-20 cm^2
# where T0 = 273.13 and T is in Kelvin
#
# wavelength  
# (air nm)         C0          C1(T)       C2(T^2)
   314.299      5.26000e+00      1.70190e-02      7.00400e-05
   314.349      5.12000e+00      1.81550e-02      1.01600e-04
   314.399      5.03000e+00      1.87530e-02      1.10810e-04
   314.449      4.93000e+00      1.88720e-02      9.11810e-05
   314.499      4.90000e+00      1.79480e-02      7.79350e-05
   314.549      4.87000e+00      1.76080e-02      6.82860e-05
   314.599      4.82000e+00      1.80110e-02      5.88020e-05
   314.649      4.82000e+00      1.64530e-02      5.88740e-05
   314.699      4.83000e+00      1.56210e-02      3.43360e-05
   314.749      4.77000e+00      1.63950e-02      8.58180e-05
   314.799      4.86000e+00      1.42260e-02      2.66330e-05
   314.849      4.78000e+00      1.45550e-02      5.98700e-05
   314.899      4.71000e+00      1.63900e-02      9.50040e-05
   314.949      4.68000e+00      1.54900e-02      8.65790e-05
   314.999      4.61000e+00      1.66470e-02      1.23130e-04
   315.049      4.58000e+00      1.65990e-02      1.27910e-04
   315.099      4.64000e+00      1.38700e-02      5.46730e-05
   315.149      4.69000e+00      1.37670e-02      3.74540e-05
   315.199      4.70000e+00      1.44740e-02      5.17610e-05
   315.249      4.78000e+00      1.38170e-02      1.17990e-05
   315.299      4.80000e+00      1.45260e-02      4.71420e-05
   315.349      4.98000e+00      1.30150e-02      7.68610e-06
   315.399      5.16000e+00      1.15930e-02     -8.14590e-06
   315.449      5.22000e+00      1.04480e-02     -3.59080e-06
   315.499      5.20000e+00      1.06770e-02      2.46060e-05
   315.549      5.13000e+00      1.06420e-02      6.49810e-05
   315.599      5.05000e+00      1.10320e-02      7.35810e-05
   315.649      4.96000e+00      1.10940e-02      6.31270e-05
   315.699      4.82000e+00      1.21110e-02      8.13900e-05
   315.749      4.70000e+00      1.29620e-02      1.25620e-04
   315.799      4.61000e+00      1.25840e-02      1.01540e-04
   315.849      4.53000e+00      1.23040e-02      9.45330e-05
   315.899      4.38000e+00      1.31680e-02      9.89050e-05
   315.949      4.28000e+00      1.39080e-02      1.12820e-04
   315.999      4.20000e+00      1.34730e-02      1.12810e-04
   316.049      4.21000e+00      1.23650e-02      6.47670e-05
   316.099      4.15000e+00      1.36840e-02      7.39110e-05
   316.149      4.14000e+00      1.30340e-02      5.00050e-05
   316.199      4.08000e+00      1.35440e-02      6.73010e-05
   316.249      4.02000e+00      1.37770e-02      8.80700e-05
   316.299      3.96000e+00      1.43540e-02      1.09570e-04
   316.349      3.94000e+00      1.43530e-02      8.97770e-05
   316.399      3.91000e+00      1.31070e-02      5.64880e-05
   316.449      3.78000e+00      1.43550e-02      9.51790e-05
   316.499      3.74000e+00      1.39410e-02      9.35270e-05
   316.549      3.68000e+00      1.45480e-02      1.03300e-04
   316.599      3.61000e+00      1.44040e-02      9.23230e-05
   316.649      3.55000e+00      1.45940e-02      9.29460e-05
   316.699      3.52000e+00      1.49960e-02      1.00760e-04
   316.749      3.53000e+00      1.42980e-02      7.92940e-05
   316.799      3.57000e+00      1.37520e-02      6.48740e-05
   316.849      3.69000e+00      1.31010e-02      1.97790e-05
   316.899      3.80000e+00      1.23550e-02      3.33090e-06
   316.949      3.84000e+00      1.18370e-02      1.51950e-05
   316.999      3.88000e+00      1.10370e-02      6.09850e-06
   317.049      3.80000e+00      1.27200e-02      6.16680e-05
   317.099      3.77000e+00      1.19040e-02      7.54210e-05
   317.149      3.72000e+00      1.22840e-02      7.94330e-05
   317.199      3.69000e+00      1.16490e-02      6.39290e-05
   317.249      3.61000e+00      1.27530e-02      9.85350e-05
   317.299      3.57000e+00      1.23180e-02      1.01860e-04
   317.349      3.58000e+00      1.20670e-02      8.37360e-05
   317.399      3.67000e+00      1.15070e-02      5.50690e-05
   317.449      3.86000e+00      9.56200e-03     -1.57440e-05
   317.499      3.97000e+00      9.04690e-03     -2.51790e-05
   317.549      4.05000e+00      7.31870e-03     -4.29320e-05
   317.599      4.01000e+00      7.61340e-03      1.07210e-05
   317.649      3.90000e+00      8.70920e-03      6.78380e-05
   317.699      3.77000e+00      9.86600e-03      1.02730e-04
   317.749      3.66000e+00      1.08920e-02      1.46730e-04
   317.799      3.55000e+00      1.18320e-02      1.40290e-04
   317.849      3.42000e+00      1.26410e-02      1.57150e-04
   317.899      3.36000e+00      1.24670e-02      1.36790e-04
   317.949      3.36000e+00      1.18710e-02      1.16110e-04
   317.999      3.40000e+00      1.09100e-02      7.49420e-05
   318.049      3.41000e+00      1.06330e-02      5.64600e-05
   318.099      3.31000e+00      1.07200e-02      7.58410e-05
   318.149      3.18000e+00      1.15870e-02      1.03950e-04
   318.199      3.09000e+00      1.18050e-02      1.16090e-04
   318.249      3.01000e+00      1.26370e-02      1.24200e-04
   318.299      2.96000e+00      1.26400e-02      1.20180e-04
   318.349      2.84000e+00      1.31410e-02      1.13710e-04
   318.399      2.80000e+00      1.19640e-02      8.20680e-05
   318.449      2.72000e+00      1.23670e-02      9.67850e-05
   318.499      2.69000e+00      1.28030e-02      9.21320e-05
   318.549      2.65000e+00      1.37100e-02      1.18520e-04
   318.599      2.70000e+00      1.14150e-02      4.46870e-05
   318.649      2.62000e+00      1.24230e-02      7.66990e-05
   318.699      2.54000e+00      1.23890e-02      9.71370e-05
   318.749      2.57000e+00      1.17980e-02      7.99990e-05
   318.799      2.55000e+00      1.14220e-02      6.22190e-05
   318.849      2.46000e+00      1.28010e-02      9.92370e-05
   318.899      2.42000e+00      1.24330e-02      9.21930e-05
   318.949      2.39000e+00      1.20970e-02      7.90720e-05
   318.999      2.34000e+00      1.23500e-02      6.65040e-05
   319.049      2.35000e+00      1.20350e-02      7.64160e-05
   319.099      2.35000e+00      1.22490e-02      7.35450e-05
   319.149      2.45000e+00      1.10410e-02      3.18220e-05
   319.199      2.52000e+00      1.06790e-02      1.68110e-05
   319.249      2.67000e+00      8.96960e-03     -3.29150e-05
   319.299      2.80000e+00      9.35310e-03     -3.47810e-05
   319.349      3.00000e+00      6.90300e-03     -6.67760e-05
   319.399      3.03000e+00      7.10750e-03     -3.74680e-05
   319.449      3.00000e+00      7.45990e-03      1.45040e-05
   319.499      2.99000e+00      7.25780e-03      1.22820e-05
   319.549      2.87000e+00      9.49450e-03      7.86000e-05
   319.605      2.74000e+00      1.05050e-02      1.25620e-04
   319.649      2.70000e+00      1.01190e-02      1.20790e-04
   319.699      2.67000e+00      9.88930e-03      1.03630e-04
   319.749      2.67000e+00      9.89270e-03      8.77790e-05
   319.799      2.70000e+00      8.80690e-03      6.96680e-05
   319.849      2.94000e+00      7.15560e-03     -2.82670e-06
   319.899      3.15000e+00      5.43760e-03     -6.70420e-05
   319.949      3.19000e+00      4.77170e-03     -7.27300e-05
   319.999      3.03000e+00      6.86560e-03      4.37650e-05
   320.049      2.96800e+00      7.05540e-03      3.79450e-05
   320.099      2.84100e+00      7.63760e-03      4.49540e-05
   320.149      2.74800e+00      7.91160e-03      2.99760e-05
   320.199      2.64100e+00      8.76210e-03      4.14890e-05
   320.249      2.55700e+00      9.10780e-03      4.27840e-05
   320.299      2.47300e+00      9.39340e-03      4.33340e-05
   320.349      2.39400e+00      9.40850e-03      3.34430e-05
   320.399      2.31300e+00      9.48340e-03      3.83620e-05
   320.450      2.30000e+00      9.46180e-03      4.27760e-05
   320.500      2.29400e+00      8.92830e-03      3.07860e-05
   320.550      2.25000e+00      9.17910e-03      3.51500e-05
   320.600      2.18500e+00      9.21110e-03      3.17140e-05
   320.650      2.09700e+00      9.31070e-03      3.15150e-05
   320.700      2.01600e+00      9.45480e-03      3.27010e-05
   320.750      1.98500e+00      9.64920e-03      3.18540e-05
   320.800      1.92600e+00      9.79810e-03      3.33830e-05
   320.850      1.84600e+00      9.68170e-03      2.92190e-05
   320.900      1.78600e+00      9.57830e-03      2.90910e-05
   320.950      1.75300e+00      9.71150e-03      2.83720e-05
   321.000      1.71500e+00      9.90610e-03      3.46980e-05
   321.048      1.69600e+00      9.76530e-03      3.63390e-05
   321.100      1.67800e+00      9.44740e-03      3.45840e-05
   321.149      1.67200e+00      9.45490e-03      3.85920e-05
   321.199      1.68000e+00      9.35720e-03      4.21150e-05
   321.249      1.67700e+00      8.86910e-03      3.93180e-05
   321.299      1.69300e+00      8.75510e-03      3.87970e-05
   321.349      1.70200e+00      8.68200e-03      3.98900e-05
   321.399      1.69100e+00      8.54610e-03      3.83110e-05
   321.449      1.67500e+00      8.51930e-03      3.69050e-05
   321.499      1.66500e+00      8.45840e-03      3.65280e-05
   321.549      1.64200e+00      8.81860e-03      4.04370e-05
   321.599      1.61300e+00      8.80310e-03      4.20770e-05
   321.649      1.61900e+00      8.70980e-03      4.22960e-05
   321.699      1.63700e+00      8.89500e-03      5.38990e-05
   321.749      1.68300e+00      8.05820e-03      4.07150e-05
   321.799      1.76700e+00      7.99150e-03      5.16090e-05
   321.849      1.96800e+00      6.65930e-03      4.89680e-05
   321.899      2.18000e+00      5.75350e-03      6.63030e-05
   321.949      2.28400e+00      5.12620e-03      5.19600e-05
   321.999      2.32300e+00      4.90990e-03      4.53930e-05
   322.049      2.32800e+00      5.30760e-03      4.62710e-05
   322.099      2.27700e+00      5.52350e-03      4.04440e-05
   322.149      2.21100e+00      5.69920e-03      3.49150e-05
   322.199      2.15200e+00      6.19520e-03      3.30710e-05
   322.241      2.10000e+00      6.48700e-03      3.24870e-05
   322.291      2.04100e+00      6.59500e-03      3.05500e-05
   322.341      1.96600e+00      6.85440e-03      3.22170e-05
   322.391      1.95400e+00      6.96670e-03      3.19150e-05
   322.441      1.96200e+00      6.85160e-03      4.48930e-05
   322.491      2.05700e+00      6.18910e-03      5.62350e-05
   322.541      2.20100e+00      5.35350e-03      4.32660e-05
   322.591      2.27000e+00      5.13900e-03      3.84600e-05
   322.641      2.23100e+00      4.97540e-03      2.93680e-05
   322.691      2.18200e+00      5.48720e-03      2.95060e-05
   322.741      2.14300e+00      5.54460e-03      2.35240e-05
   322.791      2.06300e+00      5.93000e-03      2.72120e-05
   322.841      1.97100e+00      6.27400e-03      2.23990e-05
   322.891      1.88400e+00      6.50620e-03      2.48220e-05
   322.941      1.78900e+00      6.90190e-03      2.27180e-05
   322.991      1.73400e+00      7.16950e-03      2.53680e-05
   323.041      1.67300e+00      7.46240e-03      2.45260e-05
   323.091      1.59000e+00      7.69800e-03      2.66470e-05
   323.141      1.50600e+00      7.59040e-03      2.19160e-05
   323.191      1.45900e+00      7.83220e-03      2.50000e-05
   323.241      1.41800e+00      7.66120e-03      2.16920e-05
   323.291      1.36400e+00      8.02250e-03      3.14170e-05
   323.341      1.30300e+00      7.76700e-03      2.61220e-05
   323.391      1.26100e+00      7.98230e-03      2.61640e-05
   323.441      1.21300e+00      7.90270e-03      2.73710e-05
   323.491      1.19600e+00      7.65590e-03      2.32510e-05
   323.541      1.16800e+00      7.76870e-03      2.32080e-05
   323.591      1.10400e+00      7.53870e-03      2.40970e-05
   323.641      1.07300e+00      7.74690e-03      2.87910e-05
   323.691      1.04200e+00      7.81460e-03      3.04040e-05
   323.741      1.02400e+00      7.71060e-03      3.03880e-05
   323.791      1.00600e+00      7.97550e-03      3.66590e-05
   323.841      1.00100e+00      7.70660e-03      3.53000e-05
   323.891      9.98000e-01      7.49720e-03      3.52830e-05
   323.941      1.01700e+00      7.30680e-03      3.79450e-05
   323.991      1.04900e+00      7.06040e-03      3.58850e-05
   324.040      1.08300e+00      6.95460e-03      4.30340e-05
   324.090      1.13400e+00      6.26600e-03      3.27340e-05
   324.140      1.15600e+00      6.32300e-03      3.72840e-05
   324.190      1.16800e+00      6.04410e-03      3.16300e-05
   324.240      1.16900e+00      6.20360e-03      3.33960e-05
   324.290      1.15200e+00      6.25960e-03      3.47120e-05
   324.340      1.14000e+00      6.16910e-03      3.27350e-05
   324.390      1.15000e+00      5.74890e-03      2.44330e-05
   324.440      1.13200e+00      6.21670e-03      3.52980e-05
   324.490      1.13800e+00      6.16850e-03      3.32680e-05
   324.540      1.14800e+00      6.09030e-03      3.66720e-05
   324.590      1.21100e+00      5.89830e-03      3.49300e-05
   324.640      1.37200e+00      4.85040e-03      3.31580e-05
   324.690      1.56100e+00      4.11650e-03      4.64210e-05
   324.740      1.66100e+00      3.86210e-03      4.85280e-05
   324.790      1.73400e+00      3.01600e-03      2.50360e-05
   324.840      1.73100e+00      3.53140e-03      3.20220e-05
   324.890      1.68900e+00      3.74050e-03      2.63010e-05
   324.940      1.62900e+00      3.70120e-03      2.58800e-05
   324.990      1.59100e+00      4.09120e-03      2.90160e-05
   325.040      1.52100e+00      4.31830e-03      2.62170e-05
   325.090      1.47200e+00      4.34850e-03      2.07340e-05
   325.140      1.39000e+00      4.78970e-03      1.87890e-05
   325.190      1.34600e+00      4.86480e-03      1.72870e-05
   325.240      1.31400e+00      5.02940e-03      1.97470e-05
   325.290      1.29400e+00      5.61210e-03      2.93780e-05
   325.340      1.29400e+00      5.33970e-03      3.72770e-05
   325.390      1.37900e+00      4.55000e-03      3.06410e-05
   325.440      1.39600e+00      4.41560e-03      2.67780e-05
   325.490      1.38600e+00      4.26220e-03      2.25490e-05
   325.540      1.35100e+00      4.51970e-03      2.61990e-05
   325.590      1.31700e+00      4.50890e-03      2.34820e-05
   325.640      1.24300e+00      4.88800e-03      2.35620e-05
   325.690      1.21600e+00      4.82700e-03      1.97510e-05
   325.740      1.15600e+00      4.89390e-03      1.85260e-05
   325.790      1.11600e+00      4.92290e-03      1.79940e-05
   325.840      1.08100e+00      5.21940e-03      1.66660e-05
   325.890      1.00800e+00      5.41350e-03      1.97840e-05
   325.940      9.74000e-01      5.64430e-03      2.19490e-05
   325.990      9.61000e-01      5.79090e-03      2.08790e-05
   326.040      9.25000e-01      5.74870e-03      1.85670e-05
   326.090      8.81000e-01      6.07770e-03      2.60350e-05
   326.140      8.55000e-01      6.01290e-03      2.23530e-05
   326.190      8.26000e-01      6.31000e-03      2.88380e-05
   326.240      8.17000e-01      6.09020e-03      2.43410e-05
   326.290      7.94000e-01      5.73410e-03      1.94750e-05
   326.340      7.69000e-01      5.74840e-03      2.40230e-05
   326.390      7.48000e-01      5.70770e-03      2.45960e-05
   326.440      7.26000e-01      5.41080e-03      2.12020e-05
   326.490      7.20000e-01      5.59800e-03      2.15630e-05
   326.540      7.02000e-01      5.34790e-03      1.89880e-05
   326.590      6.82000e-01      5.27180e-03      1.93050e-05
   326.640      6.75000e-01      5.40650e-03      2.00860e-05
   326.690      6.50000e-01      5.38230e-03      2.47220e-05
   326.740      6.47000e-01      5.19220e-03      2.13430e-05
   326.790      6.45000e-01      5.07910e-03      1.96980e-05
   326.840      6.53000e-01      5.17810e-03      2.15970e-05
   326.890      6.77000e-01      4.75350e-03      2.10890e-05
   326.940      7.06000e-01      5.06070e-03      3.41140e-05
   326.990      7.55000e-01      4.62680e-03      2.76170e-05
   327.040      8.02000e-01      4.30870e-03      3.04390e-05
   327.090      8.54000e-01      3.68400e-03      2.12640e-05
   327.140      8.70000e-01      3.61220e-03      2.20630e-05
   327.190      8.72000e-01      3.59760e-03      1.90350e-05
   327.240      8.66000e-01      3.79860e-03      2.24750e-05
   327.290      8.58000e-01      3.94280e-03      2.26010e-05
   327.340      8.30000e-01      3.70090e-03      2.10670e-05
   327.390      8.09000e-01      3.65780e-03      1.50980e-05
   327.440      7.92000e-01      3.69290e-03      1.59680e-05
   327.490      7.81000e-01      3.74100e-03      1.90410e-05
   327.540      7.85000e-01      3.78990e-03      1.83630e-05
   327.590      8.04000e-01      3.58050e-03      1.08950e-05
   327.640      8.71000e-01      3.78280e-03      2.99330e-05
   327.690      9.83000e-01      3.48090e-03      3.00790e-05
   327.740      1.07500e+00      2.76880e-03      1.55270e-05
   327.790      1.13500e+00      2.54730e-03      2.64840e-05
   327.840      1.21600e+00      2.07270e-03      2.19070e-05
   327.890      1.25000e+00      1.97960e-03      1.82280e-05
   327.940      1.25000e+00      2.20750e-03      1.52960e-05
   327.990      1.22400e+00      2.39030e-03      1.84490e-05
   328.040      1.18700e+00      2.51030e-03      1.69060e-05
   328.090      1.12800e+00      3.11000e-03      2.55070e-05
   328.140      1.08300e+00      2.90060e-03      1.02690e-05
   328.190      1.03300e+00      3.24600e-03      1.37070e-05
   328.240      9.97000e-01      3.63600e-03      1.78030e-05
   328.290      9.67000e-01      3.60910e-03      1.15510e-05
   328.340      9.18000e-01      3.88430e-03      1.41860e-05
   328.390      8.69000e-01      4.27950e-03      1.51410e-05
   328.440      8.37000e-01      4.36330e-03      1.49750e-05
   328.490      8.12000e-01      4.77460e-03      1.98960e-05
   328.540      7.75000e-01      4.82450e-03      1.95640e-05
   328.590      7.30000e-01      4.46020e-03      1.58920e-05
   328.640      6.93000e-01      4.63000e-03      1.71730e-05
   328.690      6.60000e-01      4.58620e-03      1.66330e-05
   328.740      6.36000e-01      4.57170e-03      1.85330e-05
   328.790      6.13000e-01      4.53610e-03      1.55260e-05
   328.840      5.79000e-01      4.63170e-03      2.04760e-05
   328.890      5.57000e-01      4.33200e-03      1.54190e-05
   328.940      5.47000e-01      4.39950e-03      1.42240e-05
   328.990      5.27000e-01      4.74910e-03      2.07970e-05
   329.040      5.07000e-01      4.31350e-03      1.51420e-05
   329.090      4.89000e-01      4.63170e-03      1.96200e-05
   329.140      4.71000e-01      4.38280e-03      1.66890e-05
   329.190      4.58000e-01      4.47350e-03      2.03420e-05
   329.240      4.44000e-01      4.04470e-03      1.57020e-05
   329.290      4.31000e-01      4.18630e-03      1.99840e-05
   329.340      4.24000e-01      4.11390e-03      1.77970e-05
   329.390      4.14000e-01      3.74170e-03      1.65120e-05
   329.440      4.08000e-01      3.85980e-03      1.86470e-05
   329.490      4.11000e-01      3.67310e-03      1.74560e-05
   329.540      4.19000e-01      3.55590e-03      1.67250e-05
   329.590      4.12000e-01      3.64690e-03      1.96700e-05
   329.640      4.13000e-01      3.49650e-03      1.82010e-05
   329.690      4.13000e-01      3.43390e-03      1.45860e-05
   329.740      4.00000e-01      3.28280e-03      1.53150e-05
   329.790      4.05000e-01      3.18660e-03      1.14050e-05
   329.840      3.90000e-01      3.34070e-03      1.64320e-05
   329.890      3.87000e-01      3.06690e-03      1.26470e-05
   329.940      3.89000e-01      3.15640e-03      1.40530e-05
   329.990      3.97000e-01      3.13250e-03      1.83090e-05
   330.040      4.11000e-01      3.28390e-03      2.22020e-05
   330.090      4.42000e-01      3.02120e-03      2.23570e-05
   330.140      5.19000e-01      2.70020e-03      2.76420e-05
   330.190      6.07000e-01      2.14230e-03      2.16850e-05
   330.240      6.43000e-01      2.51510e-03      2.54810e-05
   330.290      6.64000e-01      2.40890e-03      2.36450e-05
   330.340      6.73000e-01      2.49390e-03      2.12030e-05
   330.390      6.67000e-01      2.61320e-03      1.81050e-05
   330.440      6.62000e-01      2.73980e-03      1.53900e-05
   330.490      6.51000e-01      2.94170e-03      1.90450e-05
   330.540      6.37000e-01      2.70030e-03      1.11620e-05
   330.590      6.23000e-01      2.73060e-03      8.83110e-06
   330.640      5.92000e-01      3.09860e-03      1.73940e-05
   330.690      5.79000e-01      2.88380e-03      1.43430e-05
   330.740      5.80000e-01      2.89780e-03      1.43700e-05
   330.790      5.69000e-01      3.01290e-03      2.17870e-05
   330.840      5.96000e-01      2.66070e-03      2.09990e-05
   330.890      6.92000e-01      2.20960e-03      2.21000e-05
   330.940      7.42000e-01      1.57350e-03      1.61270e-05
   330.990      7.90000e-01      1.92490e-03      1.36250e-05
   331.040      8.00000e-01      2.01070e-03      1.41730e-05
   331.090      7.82000e-01      2.22570e-03      1.83230e-05
   331.140      7.61000e-01      2.74340e-03      1.89650e-05
   331.190      7.45000e-01      2.50990e-03      1.00790e-05
   331.240      7.21000e-01      2.77480e-03      1.62490e-05
   331.290      6.85000e-01      2.61450e-03      1.35060e-05
   331.340      6.56000e-01      2.89700e-03      1.17980e-05
   331.390      6.25000e-01      2.63280e-03      5.69690e-06
   331.440      5.79000e-01      2.74070e-03      9.80110e-06
   331.490      5.62000e-01      2.96430e-03      1.00050e-05
   331.540      5.44000e-01      2.91830e-03      9.39370e-06
   331.590      5.12000e-01      3.31110e-03      1.50570e-05
   331.640      4.93000e-01      2.97740e-03      7.32880e-06
   331.690      4.63000e-01      3.41300e-03      1.52520e-05
   331.740      4.48000e-01      3.09290e-03      1.14850e-05
   331.790      4.29000e-01      3.37270e-03      1.54460e-05
   331.840      4.02000e-01      3.17300e-03      1.37860e-05
   331.890      3.86000e-01      3.12470e-03      1.32780e-05
   331.940      3.67000e-01      2.91120e-03      1.06030e-05
   331.990      3.52000e-01      2.80850e-03      1.11380e-05
   332.040      3.36000e-01      2.99850e-03      1.38080e-05
   332.090      3.20000e-01      2.74100e-03      1.17160e-05
   332.140      3.04000e-01      2.69420e-03      1.10570e-05
   332.190      2.96000e-01      2.79620e-03      1.31670e-05
   332.240      2.90000e-01      2.63420e-03      1.07160e-05
   332.290      2.75000e-01      2.77750e-03      1.32390e-05
   332.339      2.67000e-01      2.68440e-03      1.27850e-05
   332.389      2.56000e-01      2.89480e-03      1.68020e-05
   332.439      2.51000e-01      2.67120e-03      1.47770e-05
   332.489      2.56000e-01      2.43860e-03      8.64200e-06
   332.539      2.45000e-01      2.35430e-03      1.06330e-05
   332.589      2.45000e-01      2.40630e-03      1.16550e-05
   332.639      2.38000e-01      2.41990e-03      1.42910e-05
   332.689      2.41000e-01      2.44790e-03      1.58900e-05
   332.739      2.46000e-01      2.43100e-03      1.68350e-05
   332.789      2.60000e-01      2.21060e-03      1.31840e-05
   332.839      2.58000e-01      2.25140e-03      1.85200e-05
   332.889      2.74000e-01      1.99920e-03      1.27990e-05
   332.939      2.79000e-01      2.12000e-03      1.43010e-05
   332.989      2.85000e-01      2.28590e-03      1.61310e-05
   333.039      2.91000e-01      2.38680e-03      1.58760e-05
   333.089      3.07000e-01      2.54590e-03      1.47810e-05
   333.139      3.05000e-01      2.70940e-03      1.62210e-05
   333.189      3.10000e-01      2.74370e-03      1.53380e-05
   333.239      3.09000e-01      2.69310e-03      1.46480e-05
   333.289      3.11000e-01      2.53490e-03      1.35920e-05
   333.339      3.13000e-01      2.57650e-03      1.60710e-05
   333.389      3.27000e-01      2.44760e-03      1.66220e-05
   333.439      3.59000e-01      2.28250e-03      1.74470e-05
   333.489      4.01000e-01      2.04900e-03      1.87640e-05
   333.539      4.64000e-01      1.55400e-03      1.68770e-05
   333.589      5.11000e-01      1.25630e-03      1.50700e-05
   333.639      5.35000e-01      1.42360e-03      1.47480e-05
   333.689      5.45000e-01      1.28810e-03      8.74090e-06
   333.739      5.39000e-01      1.84960e-03      1.72870e-05
   333.789      5.35000e-01      1.90860e-03      1.51410e-05
   333.839      5.28000e-01      2.21860e-03      1.53390e-05
   333.889      5.10000e-01      2.19280e-03      1.07300e-05
   333.939      4.88000e-01      2.26620e-03      1.08260e-05
   333.989      4.68000e-01      2.45570e-03      1.40700e-05
   334.039      4.47000e-01      2.49680e-03      1.33500e-05
   334.089      4.31000e-01      2.38340e-03      8.77360e-06
   334.139      3.96000e-01      2.62370e-03      1.57050e-05
   334.189      3.80000e-01      2.62310e-03      1.32510e-05
   334.239      3.59000e-01      2.34370e-03      1.18640e-05
   334.289      3.41000e-01      2.64840e-03      1.63480e-05
   334.339      3.28000e-01      2.39720e-03      1.20370e-05
   334.389      3.15000e-01      2.53410e-03      1.35980e-05
   334.439      3.03000e-01      2.24140e-03      9.10630e-06
   334.489      2.93000e-01      2.37410e-03      1.28640e-05
   334.539      2.90000e-01      2.36830e-03      1.28770e-05
   334.589      2.76000e-01      2.24520e-03      1.16420e-05
   334.639      2.70000e-01      2.33110e-03      1.24580e-05
   334.689      2.60000e-01      2.20090e-03      1.07120e-05
   334.739      2.48000e-01      2.22400e-03      1.14190e-05
   334.789      2.35000e-01      1.98900e-03      9.41640e-06
   334.839      2.21000e-01      1.97900e-03      1.06010e-05
   334.889      2.17000e-01      1.87040e-03      6.81920e-06
   334.939      1.99000e-01      1.78860e-03      8.24520e-06
   334.989      1.92000e-01      2.00000e-03      1.00350e-05
   335.039      1.81000e-01      2.06890e-03      1.33700e-05
   335.090      1.72000e-01      1.97600e-03      1.30630e-05
   335.140      1.59000e-01      1.86520e-03      1.36510e-05
   335.190      1.59000e-01      2.02060e-03      1.34990e-05
   335.240      1.60000e-01      1.90470e-03      1.12320e-05
   335.290      1.55000e-01      1.93080e-03      1.18210e-05
   335.340      1.48000e-01      1.81100e-03      1.12250e-05
   335.390      1.48000e-01      1.92550e-03      1.15450e-05
   335.440      1.47000e-01      1.83020e-03      1.03200e-05
   335.490      1.48000e-01      1.77610e-03      9.11720e-06
   335.540      1.44000e-01      1.68440e-03      1.03850e-05
   335.590      1.47000e-01      1.77570e-03      1.01380e-05
   335.640      1.42000e-01      1.68120e-03      9.35440e-06
   335.689      1.38000e-01      1.52720e-03      7.35600e-06
   335.739      1.37000e-01      1.80650e-03      1.22470e-05
   335.789      1.33000e-01      1.66550e-03      1.05460e-05
   335.839      1.27000e-01      1.73240e-03      1.23060e-05
   335.889      1.37000e-01      1.85540e-03      1.24160e-05
   335.939      1.32000e-01      1.79500e-03      1.31250e-05
   335.989      1.39000e-01      1.77680e-03      1.18120e-05
   336.039      1.38000e-01      1.99950e-03      1.57790e-05
   336.089      1.55000e-01      2.03820e-03      1.31060e-05
   336.139      1.70000e-01      1.97860e-03      1.13380e-05
   336.189      1.83000e-01      2.09450e-03      1.20560e-05
   336.239      1.91000e-01      1.99400e-03      1.03460e-05
   336.289      2.08000e-01      1.67730e-03      5.95130e-06
   336.339      2.21000e-01      1.61250e-03      8.79820e-06
   336.389      2.34000e-01      1.62600e-03      1.06490e-05
   336.439      2.35000e-01      1.78740e-03      1.32390e-05
   336.489      2.28000e-01      1.67930e-03      1.36070e-05
   336.539      2.31000e-01      1.56660e-03      9.37830e-06
   336.589      2.19000e-01      1.72640e-03      1.53320e-05
   336.639      2.14000e-01      1.58190e-03      1.29480e-05
   336.689      2.11000e-01      1.75050e-03      1.43750e-05
   336.739      2.15000e-01      1.78860e-03      1.24070e-05
   336.789      2.11000e-01      2.01330e-03      1.72710e-05
   336.839      2.17000e-01      1.96980e-03      1.53020e-05
   336.889      2.26000e-01      1.99780e-03      1.58740e-05
   336.939      2.50000e-01      1.69900e-03      8.04340e-06
   336.989      2.56000e-01      1.84510e-03      1.33410e-05
   337.039      2.89000e-01      1.96040e-03      1.67970e-05
   337.089      3.54000e-01      1.29380e-03     -2.88270e-06
   337.139      3.61000e-01      1.10720e-03      5.27740e-06
   337.190      3.59000e-01      1.03300e-03      1.04370e-05
   337.239      3.56000e-01      1.04230e-03      1.14270e-05
   337.289      3.48000e-01      1.07800e-03      1.32400e-05
   337.339      3.30000e-01      1.18160e-03      1.51430e-05
   337.389      3.18000e-01      1.29850e-03      1.57450e-05
   337.439      3.05000e-01      1.33850e-03      1.42580e-05
   337.489      2.97000e-01      1.33920e-03      1.26370e-05
   337.539      2.79000e-01      1.49750e-03      1.60230e-05
   337.589      2.73000e-01      1.30450e-03      7.52150e-06
   337.639      2.50000e-01      1.54710e-03      1.55570e-05
   337.689      2.42000e-01      1.38030e-03      8.69310e-06
   337.739      2.22000e-01      1.55190e-03      1.60810e-05
   337.789      2.11000e-01      1.43110e-03      1.30460e-05
   337.839      2.06000e-01      1.40980e-03      1.03440e-05
   337.889      1.91000e-01      1.35060e-03      9.46790e-06
   337.939      1.87000e-01      1.31540e-03      6.84060e-06
   337.989      1.78000e-01      1.20300e-03      6.91530e-06
   338.039      1.64000e-01      1.30690e-03      9.38750e-06
