# K. Yoshino, W.H. Parkinson, K. Ito, and T. Matsui, "Absolute
# absorption cross-section measurements of Schumann-Runge continuum 
# of O2 at 90 and 295 K," J. Mol. Spectrosc. 229, 238-243 (2005).  
#
# data from http://www.atmosphere.mpg.de/enid/...
#
#               295K          95K
#
130.04    4.3338e-19    4.110e-19
156.34    6.7793e-18	6.298e-18
156.39    6.7511e-18	6.263e-18
156.44    6.7133e-18	6.237e-18
156.49    6.6758e-18	6.216e-18
156.54    6.6365e-18	6.200e-18
156.59    6.5983e-18	6.189e-18
156.64    6.5499e-18	6.179e-18
156.69    6.5038e-18	6.166e-18
156.74    6.4591e-18	6.148e-18
156.79    6.4173e-18	6.126e-18
156.84    6.3720e-18	6.098e-18
156.89    6.3461e-18	6.063e-18
156.94    6.3274e-18	6.023e-18
156.99    6.3086e-18	5.981e-18
157.04    6.2826e-18	5.938e-18
157.09    6.2691e-18	5.895e-18
157.14    6.2472e-18	5.855e-18
157.19    6.2224e-18	5.819e-18
157.24    6.1866e-18	5.784e-18
157.29    6.1584e-18	5.751e-18
157.34    6.1144e-18	5.722e-18
157.39    6.0711e-18	5.692e-18
157.44    6.0292e-18	5.664e-18
157.49    5.9969e-18	5.636e-18
157.54    5.9595e-18	5.605e-18
157.59    5.9282e-18	5.570e-18
157.64    5.8923e-18	5.532e-18
157.69    5.8561e-18	5.493e-18
157.74    5.8179e-18	5.454e-18
157.79    5.7868e-18	5.416e-18
157.84    5.7553e-18	5.380e-18
157.89    5.7248e-18	5.346e-18
157.94    5.7023e-18	5.314e-18
157.99    5.6772e-18	5.287e-18
158.04    5.6509e-18	5.265e-18
158.09    5.6247e-18	5.248e-18
158.14    5.6002e-18	5.235e-18
158.19    5.5585e-18	5.222e-18
158.24    5.5154e-18	5.207e-18
158.29    5.4655e-18	5.188e-18
158.34    5.4141e-18	5.166e-18
158.39    5.3570e-18	5.142e-18
158.44    5.3050e-18	5.116e-18
158.49    5.2552e-18	5.088e-18
158.54    5.2087e-18	5.056e-18
158.59    5.1685e-18	5.022e-18
158.64    5.1371e-18	4.987e-18
158.69    5.1117e-18	4.952e-18
158.74    5.0864e-18	4.919e-18
158.79    5.0647e-18	4.888e-18
158.84    5.0417e-18	4.859e-18
158.89    5.0235e-18	4.829e-18
158.94    4.9956e-18	4.800e-18
158.99    4.9766e-18	4.771e-18
159.04    4.9505e-18	4.739e-18
159.09    4.9240e-18	4.707e-18
159.14    4.8916e-18	4.674e-18
159.19    4.8602e-18	4.638e-18
159.24    4.8251e-18	4.599e-18
159.29    4.7924e-18	4.558e-18
159.34    4.7549e-18	4.516e-18
159.39    4.7270e-18	4.474e-18
159.44    4.6963e-18	4.437e-18
159.49    4.6635e-18	4.404e-18
159.54    4.6300e-18	4.373e-18
159.59    4.6053e-18	4.347e-18
159.64    4.5817e-18	4.323e-18
159.69    4.5648e-18	4.298e-18
159.74    4.5488e-18	4.275e-18
159.79    4.5331e-18	4.251e-18
159.84    4.5110e-18	4.226e-18
159.89    4.4842e-18	4.202e-18
159.94    4.4610e-18	4.176e-18
159.99    4.4402e-18	4.149e-18
160.04    4.4087e-18	4.118e-18
