# wavelength       SIGMA = C0 + C1*T + C2*T**2 um^2         wavelength
# (vacuo nm)         C0          C1(T)       C2(T^2)         (air nm)
#
   263.240      0.99697E+03  0.11489E+00 -0.13977E-02       263.161  
   263.290      0.99432E+03  0.70495E-01 -0.26599E-02       263.211  
   263.339      0.99222E+03  0.81590E-01 -0.22077E-02       263.261  
   263.389      0.98853E+03  0.67502E-01 -0.12429E-02       263.311  
   263.439      0.98654E+03 -0.55313E-02 -0.26653E-02       263.361  
   263.489      0.98630E+03  0.54641E-01 -0.19420E-02       263.411  
   263.539      0.98188E+03  0.99017E-01 -0.79546E-03       263.461  
   263.589      0.98714E+03 -0.89252E-01 -0.48127E-02       263.511  
   263.639      0.98593E+03 -0.15685E-01 -0.29652E-02       263.561  
   263.689      0.98790E+03 -0.48616E-01 -0.27549E-02       263.611  
   263.740      0.98454E+03 -0.71952E-02  0.90777E-04       263.661  
   263.790      0.98999E+03 -0.93124E-01 -0.31211E-02       263.711  
   263.840      0.99074E+03 -0.11136E+00 -0.24361E-02       263.761  
   263.890      0.99138E+03 -0.10142E+00 -0.19347E-02       263.811  
   263.939      0.99388E+03 -0.20971E+00 -0.35125E-02       263.861  
   263.989      0.99521E+03 -0.18704E+00 -0.29979E-02       263.911  
   264.040      0.10001E+04 -0.22185E+00 -0.37712E-02       263.961  
   264.090      0.99792E+03 -0.16628E+00 -0.18837E-02       264.011  
   264.139      0.99823E+03 -0.69809E-01 -0.47334E-03       264.061  
   264.190      0.10015E+04 -0.96373E-01 -0.74214E-03       264.111  
   264.240      0.10029E+04 -0.17128E+00 -0.22855E-02       264.161  
   264.289      0.10036E+04 -0.17145E+00 -0.26131E-02       264.211  
